"Station.name","Lens","DepthClass","StratClass","SurfaceAreaClass","DevelopmentClass","NtPClass","Year","Depth","Long","Lat","Sampling.number","Total.Depth","Final.Depth","Max.Depth","Secchi","MLD","Temp","DO","DO_sat","Alk","TN","TP","Chla","TN_uM","TP_uM","Air.Temperature...AT","Ammonium...NH4","CTI_Chlorophyll","CTI_Secchi","CTI_TP","Dissolved.Oxygen.Concentration...Final...DO_FINAL","Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL","Nitrate...Nitrite...NOX","Orthophosphate...PO4","Oxidation.Reduction.Potential...ORP","Percent.Secchi...SECCHI_PCT","pH","Phaeo","Sal","Specific.Conductivity...COND","Total.Dissolved.Solids...TDS","Total.Pigments...TOTAL_PIGMENTS","Month","Year_frac","Size","PercentDeveloped","Final.Depth.ft","Secchi_flag","MLD_flag","Temp_flag","DO_flag","DO_sat_flag","Alk_flag","TN_flag","TP_flag","Chla_flag","TN_uM_flag"
"SA-504-01 / Triangle Pond","Sagamore","Deep","Mixed","Large","Low","P-limited",2006,9,-70.45593318,41.69382439,256406,NA,9.144,10,2.59,8,18.6,0.62,6.50480850115103,11.91,275.231655,18.9,2.54,19.65,0.61,NA,NA,39.74,NA,NA,NA,NA,NA,NA,NA,NA,6.06,4.22,NA,NA,NA,NA,8,2006.66666666667,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Mixed","Large","Low","P-limited",2009,8,-70.45593318,41.69382439,266685,NA,9.144,10,3.6,8,22.5,7.2,81.384283086598,4.5,3963.8961,467.55,15.99,283,15.1,NA,NA,57.79,NA,92.8,NA,NA,NA,NA,NA,NA,5.77,107.32,NA,NA,NA,NA,9,2009.75,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Mixed","Large","Low","P-limited",2011,9,-70.45593318,41.69382439,267833,NA,9.144,10,4.5,9,25.2,6.9,81.9208648751542,5.1,289.238355,13.32,2.69,20.65,0.43,NA,NA,40.31,NA,41.49,NA,NA,NA,NA,NA,NA,6.25,1.82,NA,NA,NA,NA,8,2011.66666666667,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2003,8,-70.45593318,41.69382439,270333,NA,9.144,10,3.4,6,19.4,2.87,30.5860313939674,0.26,183.48777,12.39,1.35,13.1,0.4,NA,NA,33.54,NA,40.44,NA,NA,NA,NA,NA,NA,6.3,0.35,NA,NA,NA,NA,9,2003.75,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2005,9,-70.45593318,41.69382439,254860,NA,9.144,10,2.87,7,19,2.02,21.3600835057661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2005.66666666667,86.27722604,10,30,2,2,2,2,2,4,4,4,4,4
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2007,9,-70.45593318,41.69382439,264053,NA,9.144,10,3.81,6,15.6,0.29,2.86403520567184,9.6,953.85627,83.35,79.64,68.1,2.69,NA,NA,73.54,NA,67.93,NA,NA,NA,NA,NA,NA,5.88,13.29,NA,NA,NA,NA,8,2007.66666666667,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2008,9,-70.45593318,41.69382439,265473,NA,9.144,10,3.89,7,19.1,0.07,0.741649144423561,9.4,302.54472,42.43,1.17,21.6,1.37,NA,NA,32.14,NA,58.19,NA,NA,NA,NA,NA,NA,6.11,15.06,NA,NA,NA,NA,8,2008.66666666667,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2010,9,-70.45593318,41.69382439,258495,NA,9.144,10,3.4,7,16,0.42,4.18219552986963,7,307.447065,18.91,3.35,21.95,0.61,NA,NA,42.45,NA,46.54,NA,NA,NA,NA,NA,NA,6.28,2.47,NA,NA,NA,NA,9,2010.75,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"SA-504-01 / Triangle Pond","Sagamore","Deep","Stratified","Large","Low","P-limited",2012,8,-70.45593318,41.69382439,269011,NA,9.144,10,4.5,7,24,4.1,47.637428331767,8.8,303.525189,26.02,4.93,21.67,0.84,NA,NA,46.25,NA,51.14,NA,NA,NA,NA,NA,NA,6.37,1.52,NA,NA,NA,NA,8,2012.66666666667,86.27722604,10,30,2,2,2,2,2,2,2,2,2,2
"HA-507-01 / Flax Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2003,4,-70.09713706,41.6919354,269974,NA,5.4864,4,3,2,20.5,1.03,11.2123270084875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2003.75,15.10024892,6,18,2,2,2,2,2,4,4,4,4,4
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2001,15,-69.98434869,41.68761605,271478,NA,17.9832,15.7,3.24,6,7.31,0.21,1.72639463756627,51.2,2783.13129,223.32,5.1,198.7,7.21,NA,NA,46.58,NA,82.14,NA,NA,NA,NA,NA,NA,7.3,10.34,NA,NA,NA,NA,9,2001.75,42.977305,18,59,2,2,2,2,2,2,2,2,2,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2003,14,-69.98434869,41.68761605,269773,NA,17.9832,15.7,2.21,6,7.65,0.18,1.49170975634064,2.52,1581.35643,37.17,0.03,112.9,1.2,NA,NA,-5.59,NA,56.29,NA,NA,NA,NA,NA,NA,6.51,19.65,NA,NA,NA,NA,9,2003.75,42.977305,18,59,2,2,2,2,2,2,2,2,2,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2004,14.5,-69.98434869,41.68761605,261284,NA,17.9832,15.7,3.66,8,7.25,0.275,2.25761585382082,87.98,3184.143111,186.46,NA,227.33,6.02,NA,NA,NA,NA,79.54,NA,NA,NA,NA,NA,NA,6.64,29.47,NA,NA,NA,NA,9,2004.75,42.977305,18,59,2,2,2,2,2,2,2,2,4,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2005,15,-69.98434869,41.68761605,254068,NA,17.9832,15.7,3.07,6,8.48,0.25,2.11243248163978,75.68,2831.034204,176.55,NA,202.12,5.7,NA,NA,NA,NA,78.75,NA,NA,NA,NA,NA,NA,6.65,30.28,NA,NA,NA,NA,9,2005.75,42.977305,18,59,2,2,2,2,2,2,2,2,4,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2006,15,-69.98434869,41.68761605,255624,NA,17.9832,15.7,1.79,5.5,6.8,0.17,1.38069698618168,58.52,2174.400108,117.66,NA,155.24,3.8,NA,NA,NA,NA,72.9,NA,NA,NA,NA,NA,NA,6.52,17.08,NA,NA,NA,NA,8,2006.66666666667,42.977305,18,59,2,2,2,2,2,2,2,2,4,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2007,15,-69.98434869,41.68761605,263607,NA,17.9832,15.7,1.86,6,7.85,0.06,0.499578688359314,37.1,1979.566911,84.82,NA,141.33,2.74,NA,NA,NA,NA,68.18,NA,NA,NA,NA,NA,NA,5.42,13.16,NA,NA,NA,NA,9,2007.75,42.977305,18,59,2,2,2,2,2,2,2,2,4,2
"CH-516-01 / White Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2008,14.7,-69.98434869,41.68761605,264958,NA,17.9832,15.7,3.95,8,7.45,0.2,1.64964683938914,49.2,2797.838325,41.81,0.03,199.75,1.35,NA,NA,-5.59,NA,57.98,NA,NA,NA,NA,NA,NA,6.52,18.75,NA,NA,NA,NA,9,2008.75,42.977305,18,59,2,2,2,2,2,2,2,2,2,2
"BA-523-01 / No Bottom Pond","Sagamore","Deep","Stratified","Very Small",NA,"P-limited",2003,4,-70.35769462,41.69320029,269270,NA,5.49993312,5,2.32,3,17.9,0.64,6.62240946097636,0.73,683.52696,133.19,95.95,48.8,4.3,NA,NA,75.37,NA,74.69,NA,NA,NA,NA,NA,NA,5.9,15.4,NA,NA,NA,NA,9,2003.75,1.729314912,NA,18.0444,2,2,2,2,2,2,2,2,2,2
"BA-523-01 / No Bottom Pond","Sagamore","Deep","Stratified","Very Small",NA,"P-limited",2020,4.5,-70.35769462,41.69320029,341124,NA,5.49993312,5,3.54,2,11.6,1.5,13.6025817376741,29,1741.172877,215.89,403.65,124.31,6.97,NA,NA,89.47,NA,81.65,NA,NA,NA,NA,NA,NA,5.54,0.03,NA,NA,NA,NA,9,2020.75,1.729314912,NA,18.0444,2,2,2,2,2,2,2,2,2,2
"BA-523-01 / No Bottom Pond","Sagamore","Deep","Stratified","Very Small",NA,"P-limited",2021,5,-70.35769462,41.69320029,359497,NA,5.49993312,5,2.9,1.5,10.2,0.12,1.05474814485952,9.6,1001.899251,76.81,42.4,71.53,2.48,NA,NA,67.36,NA,NA,NA,NA,NA,NA,NA,NA,5.66,19.45,NA,NA,NA,NA,8,2021.66666666667,1.729314912,NA,18.0444,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2001,5,-69.95510307,41.68818192,271349,NA,4.8768,5,2.37,1,11.57,0.29,2.62808713219882,11.7,742.3551,87.66,4.18,53,2.83,NA,NA,44.63,NA,68.66,NA,NA,NA,NA,NA,NA,6.2,0.57,NA,NA,NA,NA,9,2001.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2003,4.5,-69.95510307,41.68818192,269627,NA,4.8768,5,2.43,2.5,13.26,0.19,1.786321410969,1.52,860.01138,68.14,122.44,61.4,2.2,NA,NA,77.76,NA,65.02,NA,NA,NA,NA,NA,NA,6.17,23.56,NA,NA,NA,NA,9,2003.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2004,4.2,-69.95510307,41.68818192,261123,NA,4.8768,5,1.86,1.5,13.18,0.14,1.2973907271525,29.87,702.856206,52.04,62.85,50.18,1.68,NA,NA,71.22,NA,61.14,NA,NA,NA,NA,NA,NA,6.08,70.39,NA,NA,NA,NA,9,2004.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2005,4,-69.95510307,41.68818192,253917,NA,4.8768,5,1.85,2,13.74,0.21,1.99470920642211,20.79,614.333862,43.36,149.69,43.86,1.4,NA,NA,79.73,NA,58.51,NA,NA,NA,NA,NA,NA,5.98,0.03,NA,NA,NA,NA,9,2005.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2006,4,-69.95510307,41.68818192,255474,NA,4.8768,5,1.67,1.5,13.15,0.15,1.40693094130112,17.15,739.833894,57.56,70.88,52.82,1.86,NA,NA,72.4,NA,62.59,NA,NA,NA,NA,NA,NA,5.88,NA,NA,NA,NA,NA,8,2006.66666666667,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2007,4,-69.95510307,41.68818192,263472,NA,4.8768,5,0.88,2,12.26,0.25,2.30014601555086,10.6,754.680996,51.55,56.47,53.88,1.66,NA,NA,70.17,NA,61,NA,NA,NA,NA,NA,NA,5.73,18.62,NA,NA,NA,NA,9,2007.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"CH-524-01 / Black Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2008,4,-69.95510307,41.68818192,264820,NA,4.8768,5,1.32,3.5,16.6,1.7,17.1369365426679,7.5,536.036409,22.92,20.6,38.27,0.74,NA,NA,60.28,NA,49.31,NA,NA,NA,NA,NA,NA,6.28,4.12,NA,NA,NA,NA,9,2008.75,4.292150377,13,16,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2003,5,-70.11225496,41.68930926,270006,NA,7.62,6,3.6,2,NA,NA,NA,0.97,357.17085,18.58,12.26,25.5,0.6,NA,NA,55.19,NA,46.29,NA,NA,NA,NA,NA,NA,6.02,2.53,NA,NA,NA,NA,9,2003.75,23.39379979,11,25,2,2,4,4,4,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2004,6,-70.11225496,41.68930926,261829,NA,7.62,6,3.3,4,13.7,1.03,9.77515544306402,4.84,305.766261,19.51,11.58,21.83,0.63,NA,NA,54.63,NA,46.99,NA,NA,NA,NA,NA,NA,5.49,2.02,NA,NA,NA,NA,8,2004.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2005,5.2,-70.11225496,41.68930926,254413,NA,7.62,6,3.9,2,12,0.11,1.00632106698241,7.87,252.400734,NA,20.55,18.02,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,0.46,NA,NA,NA,NA,8,2005.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,4,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2007,5.5,-70.11225496,41.68930926,263872,NA,7.62,6,3.57,4,12.4,0.04,0.369143715126789,1.8,275.93199,14.41,12.39,19.7,0.47,NA,NA,55.29,NA,42.62,NA,NA,NA,NA,NA,NA,5.12,3.18,NA,NA,NA,NA,8,2007.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2008,5.3,-70.11225496,41.68930926,265161,NA,7.62,6,4.4,4,17.05,1.615,16.8591549152104,5.2,334.76013,17.96,NA,23.9,0.58,NA,NA,NA,NA,45.8,NA,NA,NA,NA,NA,NA,5.95,NA,NA,NA,NA,NA,8,2008.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,4,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2009,5.5,-70.11225496,41.68930926,266328,NA,7.62,6,4.45,3,18.3,1.59,17.0769830323274,7.7,433.647432,NA,68.71,30.96,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,12.93,NA,NA,NA,NA,8,2009.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,4,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2015,5.4,-70.11225496,41.68930926,338086,6.4,7.62,6,4.9,2,19.5,2.08,23,12.2,241.055307,20.44,6.1,17.21,0.66,NA,NA,48.34,37.1,47.66,NA,NA,NA,NA,NA,NA,6.14,0,NA,NA,NA,NA,8,2015.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2016,5.3,-70.11225496,41.68930926,338300,6.3,7.62,6,4.44285714285714,4,15.5666666666667,0.1,1,5.1,450.035271,40.58,25.84,32.13,1.31,NA,NA,62.5,38.33,NA,NA,NA,NA,NA,NA,NA,6.1,0.01,NA,NA,NA,NA,8,2016.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2017,5.6,-70.11225496,41.68930926,338564,6.6,7.62,6,3.3,2,13.05,0.195,1.81555897817664,12.9,263.185893,27.26,14.93,18.79,0.88,NA,NA,57.12,42.8,51.81,NA,NA,NA,NA,NA,NA,5.98,3.66,NA,NA,NA,NA,8,2017.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2018,5.5,-70.11225496,41.68930926,338774,6.5,7.62,6,3.65,2,12.5,0.0766666666666667,0.72,13.5,401.2219215,46.46,14.39,28.645,1.5,NA,NA,55.655,41.355,59.5,NA,NA,NA,NA,NA,NA,6.09,6.06,NA,NA,NA,NA,8,2018.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2019,5.6,-70.11225496,41.68930926,338932,6.6,7.62,6,3.3,2,11.85,0.055,0.5,15,164.858859,37.48,41.29,11.77,1.21,NA,NA,67.1,42.8,56.41,NA,NA,NA,NA,NA,NA,5.86,10.66,NA,NA,NA,NA,8,2019.66666666667,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2021,6,-70.11225496,41.68930926,361254,6.31666666666667,7.62,6,3.41666666666667,2,13.7333333333333,0.0933333333333333,0.666666666666667,17.5,487.0829925,28.495,13.34,34.775,0.92,NA,NA,55.655,42.32,NA,NA,NA,NA,NA,NA,NA,6.14,10.16,NA,NA,NA,NA,8.33333333333333,2021.69444444444,23.39379979,11,25,2,2,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep",NA,"Medium","Low","P-limited",2006,5.5,-70.11225496,41.68930926,255951,NA,7.62,6,1.65,NA,13.8,0.85,8.08409440342773,13.12,457.879023,39.39,56.39,32.69,1.27,NA,NA,70.16,NA,57.12,NA,NA,NA,NA,NA,NA,5.76,16.1,NA,NA,NA,NA,8,2006.66666666667,23.39379979,11,25,2,4,2,2,2,2,2,2,2,2
"HA-525-01 / Sand Pond","Monomoy","Deep",NA,"Medium","Low","P-limited",2012,5.7,-70.11225496,41.68930926,268734,NA,7.62,6,NA,NA,NA,NA,NA,25.6,834.098985,80.53,88.23,59.55,2.6,NA,NA,74.55,NA,67.43,NA,NA,NA,NA,NA,NA,6.01,11.11,NA,NA,NA,NA,8,2012.66666666667,23.39379979,11,25,4,4,4,4,4,2,2,2,2,2
"SA-526-01 / Peters Pond","Sagamore","Deep","Mixed","Large","Medium","P-limited",2005,15,-70.49405761,41.68744289,254805,NA,17.3736,15.5,5.4,12,18.1,5.43,56.407866668474,25.02,237.133431,12.39,2.49,16.93,0.4,NA,NA,39.55,NA,40.44,NA,NA,NA,NA,NA,NA,7.04,0.44,NA,NA,NA,NA,9,2005.75,135.0273587,16,57,2,2,2,2,2,2,2,2,2,2
"SA-526-01 / Peters Pond","Sagamore","Deep","Stratified","Large","Medium","P-limited",2001,12,-70.49405761,41.68744289,272017,NA,17.3736,15.5,5,7,12.6,0.55,5.09767635634499,14.9,404.79363,27.88,19.75,28.9,0.9,NA,NA,59.86,NA,52.14,NA,NA,NA,NA,NA,NA,6.43,9.18,NA,NA,NA,NA,9,2001.75,135.0273587,16,57,2,2,2,2,2,2,2,2,2,2
"SA-526-01 / Peters Pond","Sagamore","Deep","Stratified","Large","Medium","P-limited",2003,14,-70.49405761,41.68744289,270281,NA,17.3736,15.5,5.55,8,11.6,0.14,1.26951701953824,3.44,1022.4891,27.88,23.21,73,0.9,NA,NA,61.45,NA,52.14,NA,NA,NA,NA,NA,NA,6.5,0.03,NA,NA,NA,NA,9,2003.75,135.0273587,16,57,2,2,2,2,2,2,2,2,2,2
"SA-526-01 / Peters Pond","Sagamore","Deep","Stratified","Large","Medium","P-limited",2004,15,-70.49405761,41.68744289,262603,NA,17.3736,15.5,6.49,8,10.7,0.22,1.95546205216622,79.11,1769.186277,116.15,19.43,126.31,3.75,NA,NA,59.7,NA,72.72,NA,NA,NA,NA,NA,NA,6.46,43.77,NA,NA,NA,NA,8,2004.66666666667,135.0273587,16,57,2,2,2,2,2,2,2,2,2,2
"SA-526-01 / Peters Pond","Sagamore","Deep","Stratified","Large","Medium","P-limited",2023,14.3,-70.49405761,41.68744289,357489,NA,17.3736,15.5,3.63,6,10.71,0,0,39.15,836.19999,NA,5.2,59.7,0.29,NA,37.57,NA,NA,NA,0,0,0.15,0,-129.31,NA,6.49,46.47,0.1,202.79,131.81,NA,8,2023.66666666667,135.0273587,16,57,2,2,2,2,2,2,2,4,2,2
"CH-543-01 / Blue Pond",NA,NA,"Mixed",NA,NA,"P-limited",2001,2.5,-69.98926047,41.68562731,271363,NA,NA,3,2.93,2.5,25.02,7.42,87.8141700824937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2001.75,NA,NA,NA,2,2,2,2,2,4,4,4,4,4
"CH-543-01 / Blue Pond",NA,NA,"Mixed",NA,NA,"P-limited",2006,2.5,-69.98926047,41.68562731,255492,NA,NA,3,2.59,3,24.28,7.07,82.565412786911,21.19,590.942673,14.24,3.99,42.19,0.46,NA,NA,44.17,NA,42.45,NA,NA,NA,NA,NA,NA,6.61,1.41,NA,NA,NA,NA,8,2006.66666666667,NA,NA,NA,2,2,2,2,2,2,2,2,2,2
"CH-543-01 / Blue Pond",NA,NA,"Mixed",NA,NA,"P-limited",2008,2.5,-69.98926047,41.68562731,264836,NA,NA,3,3.38,2.9,17.9,8.66,89.6100984389352,9.8,349.046964,11.77,1.77,24.92,0.38,NA,NA,36.2,NA,39.7,NA,NA,NA,NA,NA,NA,6.59,2.88,NA,NA,NA,NA,9,2008.75,NA,NA,NA,2,2,2,2,2,2,2,2,2,2
"CH-550-01 / Black Pond","Monomoy",NA,"Mixed","Very Small","Very Low","P-limited",2003,2.5,-69.99067106,41.68494886,269639,NA,3.49995744,3,2.96,2.5,20.95,5.48,60.1679599764978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2003.75,1.741586058,3,11.4828,2,2,2,2,2,4,4,4,4,4
"CH-550-01 / Black Pond","Monomoy",NA,"Mixed","Very Small","Very Low","P-limited",2005,2.7,-69.99067106,41.68494886,253929,NA,3.49995744,3,3,2.7,21.94,4.87,54.4773975387427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2005.75,1.741586058,3,11.4828,2,2,2,2,2,4,4,4,4,4
"CH-550-01 / Black Pond","Monomoy",NA,"Mixed","Very Small","Very Low","P-limited",2006,2.5,-69.99067106,41.68494886,255484,NA,3.49995744,3,3.5,3,24.23,5.16,60.2054212487584,19.57,573.434298,21.06,2.24,40.94,0.68,NA,NA,38.51,NA,48.09,NA,NA,NA,NA,NA,NA,6.39,1.14,NA,NA,NA,NA,8,2006.66666666667,1.741586058,3,11.4828,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2009,15,-70.31211495,41.68436809,265592,NA,17.3736,20,9.4,8,9.1,1.2,10.2860039751775,1.9,367.956009,34.36,9.74,26.27,1.11,NA,NA,52.93,NA,55.15,NA,NA,NA,NA,NA,NA,5.28,2.88,NA,NA,NA,NA,9,2009.75,21.83656172,1,57,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2010,15,-70.31211495,41.68436809,257581,NA,17.3736,20,7.43,6,7.4,1.62,13.3463128392579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2010.75,21.83656172,1,57,2,2,2,2,2,4,4,4,4,4
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2012,15.7,-70.31211495,41.68436809,267957,NA,17.3736,20,6.44,8,8.9,0.37,3.15694478873592,7.3,637.30485,145.58,0.03,45.5,4.7,NA,NA,-5.59,NA,75.97,NA,NA,NA,NA,NA,NA,6.07,50.96,NA,NA,NA,NA,9,2012.75,21.83656172,1,57,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2013,15,-70.31211495,41.68436809,259322,NA,17.3736,20,4.9,7,8.8,0.55,4.68193442729069,3.7,446.81373,12.7,0.28,31.9,0.41,NA,NA,18.11,NA,40.8,NA,NA,NA,NA,NA,NA,5.6,1.6,NA,NA,NA,NA,9,2013.75,21.83656172,1,57,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2018,15,-70.31211495,41.68436809,340303,NA,17.3736,20,6.5,4,NA,NA,NA,5,557.326593,23.54,0.44,39.79,0.76,NA,NA,22.55,NA,49.7,NA,NA,NA,NA,NA,NA,5.58,3.01,NA,NA,NA,NA,9,2018.75,21.83656172,1,57,2,2,4,4,4,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2020,17,-70.31211495,41.68436809,341064,NA,17.3736,20,5.89,6,8.4,0.11,0.927734360231236,6.3,559.567665,101.28,10.45,39.95,3.27,NA,NA,53.62,NA,70.74,NA,NA,NA,NA,NA,NA,5.54,3.02,NA,NA,NA,NA,9,2020.75,21.83656172,1,57,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2021,20,-70.31211495,41.68436809,359349,NA,17.3736,20,5.75,6,8.3,0.01,0.084142134513687,8.5,1063.668798,11.77,0.03,75.94,0.38,NA,NA,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,5.57,22.85,NA,NA,NA,NA,8,2021.66666666667,21.83656172,1,57,2,2,2,2,2,2,2,2,2,2
"BA-565-01 / Hathaway Pond (North)","Sagamore","Deep","Stratified","Medium","Very Low","P-limited",2023,16,-70.31211495,41.68436809,357402,NA,17.3736,20,5.15,6,7.63,0,0,8.89,614.89413,NA,0,43.9,2.38,NA,18.85,NA,NA,NA,0,0,0.07,0.69,-60.18,NA,5.775,16.17,0.03,67.03,43.57,NA,8,2023.66666666667,21.83656172,1,57,2,2,2,2,2,2,2,4,2,2
"SA-568-01 / Snake Pond","Sagamore","Deep","Mixed","Large","Medium","P-limited",2003,9,-70.52010546,41.68271246,270307,NA,10.0584,9,5.7,8,18.9,1.05,11.0812990333376,0.71,238.1139,15.49,9.85,17,0.5,NA,NA,53.04,NA,43.66,NA,NA,NA,NA,NA,NA,6.23,0.03,NA,NA,NA,NA,9,2003.75,87.46437738,20,33,2,2,2,2,2,2,2,2,2,2
"SA-568-01 / Snake Pond","Sagamore","Deep","Mixed","Large","Medium","P-limited",2004,9,-70.52010546,41.68271246,262650,NA,10.0584,9,6.75,7,16.4,1.83,18.3720622737052,11.7,140.067,27.57,5.46,10,0.89,NA,NA,47.25,NA,51.98,NA,NA,NA,NA,NA,NA,6.09,2.11,NA,NA,NA,NA,8,2004.66666666667,87.46437738,20,33,2,2,2,2,2,2,2,2,2,2
"SA-568-01 / Snake Pond","Sagamore","Deep","Mixed","Large","Medium","P-limited",2005,9,-70.52010546,41.68271246,254833,NA,10.0584,9,8.2,9,23.3,3.21,36.8230764093823,6.05,227.748942,9.29,2.58,16.26,0.3,NA,NA,39.9,NA,36.29,NA,NA,NA,NA,NA,NA,6.61,0.36,NA,NA,NA,NA,9,2005.75,87.46437738,20,33,2,2,2,2,2,2,2,2,2,2
